image_id,category,置信度,score
120003,chemistry_lab,0.5781,5.816455696
319870,raft,0.9232,5.165137615
339676,dam,0.9963,6.040609137
204143,hot_spring,0.9821,6.462406015
824206,railroad_track,0.9589,5.395522388
420669,valley,0.6228,5.852017937
232714,islet,0.7783,5.605691057
921267,playground,0.8197,6.278969957
84692,slum,0.5855,4.356321839
37136,archive,0.9573,5.361809045
804881,swamp,0.6112,5.335483871
278872,tower,0.6938,3.864768683
80692,casino/indoor,0.7903,4.459731544
628341,ice_skating_rink/indoor,0.982,5.309012876
306108,schoolhouse,0.9793,4.776951673
202739,stadium/football,0.7441,7.230113636
759458,field/cultivated,0.6375,6.534759358
22017,hospital_room,0.6703,7.320754717
648881,parking_garage/indoor,0.6109,5.891509434
26946,railroad_track,0.8773,5.842519685
49408,firing_range/indoor,0.9925,5.232067511
825965,slum,0.8448,4.529761905
121349,mausoleum,0.5918,6.5625
335332,marsh,0.9918,4.730232558
192048,boat_deck,0.8218,4.84981685
203068,driveway,0.8064,4.64652568
431931,gift_shop,0.7772,5.796875
262318,industrial_area,0.5935,5.944237918
283820,mountain_snowy,0.5691,6.226720648
855558,mausoleum,0.5305,5.281553398
439818,marsh,0.73,5.923076923
736028,wheat_field,0.5806,5.55
422181,dentists_office,0.6061,6.107407407
507198,underwater/coral_reef,0.8483,5.379746835
802353,podium/outdoor,0.6698,5.25
16770,physics_laboratory,0.864,7.591304348
781328,train_railway,0.5418,4.751173709
824366,canyon,0.7516,6.109677419
318957,bakery/shop,0.6708,5.382222222
534853,cliff,0.955,5.779310345
20824,iceberg,0.7406,4.349344978
16385,wine_cellar/bottle_storage,0.9775,4.921465969
141704,covered_bridge/exterior,0.9334,5.621004566
13695,railroad_track,0.9706,5.633663366
445796,motel,0.739,5.566210046
494052,yard,0.9729,3.743902439
356671,bayou,0.5953,4.671875
688462,temple/south_asia,0.6639,6.375838926
89896,highway,0.6513,5.112211221
553891,beauty_salon,0.6929,6.343478261
370179,electrical_substation,0.9127,6.806584362
642996,music_store,0.5361,6.208163265
30995,hayfield,0.9971,4.908296943
209997,childs_room,0.9638,3.665217391
436901,volcano,0.7623,4.886486486
523707,apse/indoor,0.7123,4.718232044
152362,hill,0.9144,5.095238095
218713,stage/indoor,0.9086,5.838888889
755221,game_room,0.6491,3.829268293
476503,ice_floe,0.9699,5.495652174
210973,elevator/door,0.9264,5.425531915
254442,runway,0.7775,4.913705584
22996,yard,0.8577,4.956097561
180992,biology_laboratory,0.6054,6.210526316
871393,fishpond,0.9845,5.153488372
326057,waterfall/plunge,0.7923,5.433333333
647495,diner/indoor,0.5027,5.697183099
685296,wet_bar,0.7298,5.00990099
165623,house,0.7538,4.166123779
354601,chemistry_lab,0.6635,6.130909091
18162,residential_neighborhood,0.9111,4.582644628
175702,bedroom,0.8715,5.011494253
226390,staircase,0.551,5.765182186
117983,underwater/coral_reef,0.6619,5.760135135
880722,lock_chamber,0.9893,4.653409091
14768,bow_window/outdoor,0.5363,3.596858639
776561,canyon,0.814,4.967213115
12914,boathouse,0.6849,6.670103093
664433,mountain_snowy,0.8849,6.25974026
875620,hayfield,0.8776,5.47826087
218884,medina,0.9916,5.074074074
96699,music_store,0.757,5.4
37212,railroad_track,0.8907,5.969387755
165041,ruin,0.8573,5.743506494
909055,carrousel,0.6871,5.588709677
783874,attic,0.615,6.236024845
818649,corridor,0.9314,5.624203822
896110,wheat_field,0.9384,5.32967033
33055,railroad_track,0.9899,5.150684932
111669,library/indoor,0.7961,4.833962264
375703,heliport,0.9342,5.363636364
307650,ice_floe,0.8288,5.616504854
803153,igloo,0.8006,5.817567568
571676,heliport,0.994,5.234375
48074,forest_road,0.5459,5.627586207
839890,childs_room,0.9036,5.406113537
893252,wheat_field,0.582,5.984496124
904166,cathedral/indoor,0.7877,5.965517241
33214,parking_lot,0.9205,5.307692308
333801,ticket_booth,0.5275,7.055045872
834288,desert/sand,0.9621,6.840163934
822474,wheat_field,0.7244,5.05
48891,pulpit,0.8197,6.883333333
476277,parlor,0.7415,5.606217617
762339,burial_chamber,0.9159,5.22459893
841643,swamp,0.8665,6.338383838
9590,igloo,0.863,6.139534884
76044,phone_booth,0.884,4.16442953
797992,apse/indoor,0.5177,5.730769231
9281,highway,0.7781,4.232067511
115122,volcano,0.689,6.792828685
574545,cathedral/indoor,0.5065,5.449197861
411278,bar,0.6531,5.677725118
766300,podium/outdoor,0.7505,5.792746114
69673,bow_window/outdoor,0.7467,4.58045977
957606,art_studio,0.7572,4.472
608821,escalator/indoor,0.5509,5.184466019
450112,childs_room,0.7123,5.3728223
94793,elevator/door,0.9058,5.125
323186,igloo,0.5184,6.148409894
108972,water_tower,0.6935,4.710037175
559986,fire_station,0.6419,5.602941176
8779,runway,0.9963,5.661818182
74114,lock_chamber,0.6217,4.542124542
878311,fairway,0.8268,4.434210526
787034,mansion,0.9309,5.365979381
369988,wheat_field,0.7403,5.777272727
323746,bow_window/outdoor,0.7426,6.095435685
936776,underwater/coral_reef,0.7395,5.724637681
583124,canal/natural,0.8455,5.258992806
110427,art_gallery,0.5595,4.909433962
415242,railroad_track,0.5901,5.476851852
651752,waiting_room,0.6953,6.74691358
439492,garbage_dump,0.5854,4.246231156
930788,train_railway,0.9034,6.831460674
822611,street,0.915,5.688172043
618949,beauty_salon,0.8415,5.190954774
195001,lock_chamber,0.8339,6.469090909
736277,bathroom,0.7452,5.183246073
1010,pharmacy,0.5305,5.081632653
159552,islet,0.799,5.332179931
611725,medina,0.9872,6.481707317
246433,boathouse,0.995,5.666666667
310437,yard,0.6411,5.0
887684,medina,0.9126,5.74248927
261824,railroad_track,0.9669,4.544401544
76103,street,0.9112,4.956521739
770241,dam,0.5685,5.440251572
26805,limousine_interior,0.5041,5.134453782
106154,martial_arts_gym,0.9994,4.163716814
38120,kennel/outdoor,0.5055,4.316037736
683979,slum,0.9937,6.759493671
695468,swamp,0.5159,6.357142857
110118,escalator/indoor,0.9467,5.661654135
859247,catacomb,0.6194,4.919786096
830433,mansion,0.9707,6.055555556
11148,street,0.6687,4.945812808
347531,mausoleum,0.5416,5.048689139
105886,raft,0.6102,4.56561086
926146,van_interior,0.5623,5.746478873
541704,attic,0.5623,5.720430108
237194,street,0.6339,5.398876404
944243,clothing_store,0.788,5.584415584
170722,driveway,0.5726,4.65819209
5361,diner/indoor,0.8622,5.056179775
696924,lock_chamber,0.6546,5.785714286
93814,cockpit,0.5675,4.894339623
892809,train_railway,0.765,5.537931034
830339,catacomb,0.6774,6.265822785
140335,forest_road,0.809,5.381443299
129492,art_school,0.6917,5.698979592
80318,firing_range/indoor,0.8918,5.73655914
85168,playroom,0.8256,5.298181818
846286,home_office,0.6236,6.111111111
525437,river,0.833,5.632183908
230681,game_room,0.8332,5.941818182
429332,mountain,0.6127,6.612903226
891436,boat_deck,0.7994,6.110497238
28350,ice_cream_parlor,0.7864,5.739726027
810849,industrial_area,0.8315,5.845528455
857270,booth/indoor,0.7861,4.736842105
782536,canyon,0.732,5.942446043
813166,cathedral/outdoor,0.8196,6.044025157
655849,construction_site,0.517,5.294820717
495698,bus_interior,0.8567,4.786821705
415370,train_station/platform,0.9911,5.430555556
431175,atrium/public,0.5729,6.104395604
871817,water_tower,0.7778,4.80952381
775442,corridor,0.583,5.35
15808,butte,0.5027,5.870646766
328435,skatepark,0.9998,5.021276596
623559,catacomb,0.897,4.664893617
728325,stadium/football,0.8773,4.548192771
550547,booth/indoor,0.6938,5.079365079
515856,field/cultivated,0.899,6.43718593
591623,fire_escape,0.7628,5.917808219
148558,forest_path,0.7785,4.714932127
279076,kennel/outdoor,0.5342,5.350282486
880888,tower,0.5602,5.462121212
302476,archive,0.5724,5.5625
69647,field/cultivated,0.5553,5.216606498
55011,labyrinth/outdoor,0.5982,5.632286996
706178,construction_site,0.5035,6.06870229
167176,music_store,0.5832,6.213675214
347027,cliff,0.9247,4.305660377
432709,escalator/indoor,0.5756,6.291666667
178588,volcano,0.6453,5.502040816
681761,parking_lot,0.8434,6.908536585
488692,wet_bar,0.6044,5.477124183
4140,burial_chamber,0.6473,5.746212121
442015,biology_laboratory,0.5684,5.398305085
6188,hill,0.7479,6.663333333
361406,elevator/door,0.5364,5.796226415
902570,pulpit,0.886,5.666666667
28523,waterfall/plunge,0.5281,6.226027397
22155,volcano,0.5371,4.078431373
830323,waterfall/block,0.5962,5.714285714
203653,playground,0.9281,5.893518519
10615,medina,0.7398,6.372093023
395264,art_school,0.5231,5.111111111
933827,jacuzzi/indoor,0.7288,5.185714286
860564,swamp,0.5133,5.691176471
484452,childs_room,0.721,5.930481283
317495,ice_floe,0.9201,6.602649007
254404,marsh,0.5108,5.288288288
796256,ballroom,0.679,5.361842105
542306,elevator/door,0.5288,6.097402597
42230,biology_laboratory,0.9289,5.021459227
910402,slum,0.9914,7.055776892
429823,highway,0.7988,4.575163399
497480,marsh,0.8451,5.246153846
504848,apse/indoor,0.5579,6.4125
862489,museum/indoor,0.9509,5.569506726
435310,catacomb,0.9759,5.772093023
111769,beauty_salon,0.6952,5.273170732
84696,gas_station,0.9973,4.790035587
83591,art_studio,0.6085,5.872262774
8088,boat_deck,0.5697,5.883636364
511636,railroad_track,0.9636,5.11682243
899342,fishpond,0.6458,5.209302326
353748,raft,0.9954,5.867346939
137597,butte,0.582,4.231927711
696310,vineyard,0.9486,5.572368421
373709,playroom,0.5608,5.606060606
76987,shopfront,0.6367,5.398496241
542474,bayou,0.5052,5.647887324
667724,jacuzzi/indoor,0.5988,5.80239521
114237,playground,0.9961,5.6
935633,marsh,0.9549,5.688172043
389177,kennel/outdoor,0.6166,5.089201878
739497,street,0.5667,4.420765027
790860,fire_escape,0.5457,4.294354839
11540,bow_window/outdoor,0.935,5.602150538
660757,clothing_store,0.5109,5.727272727
330843,village,0.9267,4.974576271
742875,apse/indoor,0.7226,6.067647059
281447,bamboo_forest,0.6361,6.17032967
95282,gift_shop,0.7142,4.602339181
957256,waterfall/plunge,0.6444,7.458333333
244831,oilrig,0.6865,4.944444444
633075,volcano,0.6075,4.713235294
484416,church/outdoor,0.7303,6.36809816
253354,highway,0.6835,5.928571429
669491,archive,0.5057,4.875862069
83572,bus_interior,0.8827,5.105882353
36744,parlor,0.8574,5.481865285
877984,batters_box,0.7975,5.525714286
722100,garage/indoor,0.9696,4.560209424
4955,bus_interior,0.9942,6.282868526
495981,ruin,0.7049,6.073529412
518175,rice_paddy,0.9654,6.32460733
163821,bow_window/outdoor,0.9365,4.957746479
55820,museum/indoor,0.5192,5.077294686
181582,chemistry_lab,0.556,6.365448505
944365,desert/sand,0.9978,5.012578616
563057,gas_station,0.9659,5.136645963
102901,wheat_field,0.6407,6.532846715
458655,building_facade,0.7126,4.602409639
85309,parking_lot,0.9334,5.323420074
639791,archive,0.72,5.751004016
7949,pagoda,0.9728,4.723636364
45353,parlor,0.5082,5.870689655
84888,phone_booth,0.6134,5.539215686
60699,dam,0.5813,4.670807453
98730,veterinarians_office,0.9829,5.216949153
12097,corridor,0.9728,4.820512821
218566,stage/indoor,0.785,5.604519774
54666,stable,0.7132,3.458167331
721905,highway,0.9352,5.77124183
635021,shopfront,0.7751,3.855895197
364979,islet,0.9971,4.952861953
165668,elevator_shaft,0.6822,5.66025641
612883,fire_escape,0.5028,6.181415929
373624,slum,0.9991,5.92
355632,train_station/platform,0.6498,5.285714286
27617,museum/indoor,0.9893,5.141891892
847467,train_railway,0.9783,5.4609375
88409,parking_lot,0.7712,4.819148936
29506,fire_escape,0.7389,5.057142857
799345,kennel/outdoor,0.6917,6.261904762
45164,car_interior/frontseat,0.7778,5.442857143
867050,river,0.9028,4.318918919
334567,church/indoor,0.8942,6.417840376
311830,jacuzzi/indoor,0.5503,6.492385787
424361,mausoleum,0.7658,5.302469136
92815,home_office,0.8642,5.06374502
834048,village,0.7591,4.834862385
66799,bus_interior,0.6411,4.601123596
578618,iceberg,0.5266,3.910614525
782206,control_tower/outdoor,0.5437,6.681081081
553786,slum,0.5139,5.972850679
597309,igloo,0.672,5.89261745
183086,playroom,0.8822,5.629032258
900895,pharmacy,0.8958,4.657894737
186062,islet,0.8416,5.555555556
592684,swamp,0.5323,6.301587302
920217,archive,0.7077,4.887096774
88610,gift_shop,0.5321,5.389189189
786554,field/cultivated,0.688,6.45323741
943030,desert/vegetation,0.5926,4.901408451
162612,veterinarians_office,0.8794,5.732394366
96936,railroad_track,0.9433,5.404458599
31315,underwater/coral_reef,0.5346,5.485355649
303080,bayou,0.5037,5.305418719
863473,art_studio,0.5452,5.390070922
623183,street,0.6619,5.157894737
776219,highway,0.8089,5.26344086
576178,corn_field,0.7405,6.238410596
262432,fire_escape,0.8499,4.19330855
413045,slum,0.657,6.40942029
747473,art_school,0.5012,6.151785714
478831,lock_chamber,0.5015,4.437810945
289303,boathouse,0.5901,6.783018868
842996,shower,0.5128,6.100529101
802806,childs_room,0.6976,4.27972028
55816,swamp,0.7524,5.354368932
192425,carrousel,0.6978,5.367857143
765021,gas_station,0.9997,4.524590164
210848,shower,0.6034,4.226337449
384100,playground,0.8001,5.602459016
287488,dentists_office,0.6299,5.756345178
166824,pulpit,0.983,6.328502415
369685,swamp,0.5505,5.630662021
87520,pharmacy,0.7796,5.064516129
616553,volcano,0.8386,5.835714286
832085,residential_neighborhood,0.926,5.176470588
577484,train_railway,0.7729,5.702702703
816715,carrousel,0.919,5.263803681
276063,windmill,0.9993,4.63760218
58542,bathroom,0.8064,6.015444015
335288,greenhouse/indoor,0.5273,5.70212766
47593,church/outdoor,0.8829,5.035714286
44227,mausoleum,0.6344,4.676724138
339873,mausoleum,0.566,6.219387755
848808,escalator/indoor,0.5378,5.230769231
679554,hill,0.7661,6.241610738
135463,elevator/interior,0.6159,4.534375
690679,plaza,0.594,4.476190476
903559,chemistry_lab,0.5384,5.113821138
957337,canal/urban,0.5851,6.51552795
782540,wine_cellar/bottle_storage,0.6963,4.961832061
917251,phone_booth,0.9848,5.11971831
335425,childs_room,0.5694,5.626168224
719948,burial_chamber,0.7414,4.842592593
331577,islet,0.6157,5.481617647
333981,waiting_room,0.6116,5.497607656
858569,train_railway,0.7354,4.879807692
664382,greenhouse/indoor,0.5346,4.967320261
95012,cliff,0.5752,4.943722944
509292,baseball_field,0.5784,3.633802817
321310,childs_room,0.836,6.76618705
211849,forest_road,0.6675,6.361445783
912236,stadium/football,0.7663,5.21875
872070,boat_deck,0.8622,3.699074074
801127,mausoleum,0.8545,4.518518519
877847,athletic_field/outdoor,0.8166,5.37037037
72643,wet_bar,0.8947,5.972125436
645367,swamp,0.9511,4.908571429
903486,stable,0.5194,5.829268293
894017,stable,0.5494,6.536764706
802715,fire_escape,0.816,6.201754386
320024,escalator/indoor,0.6064,5.403162055
340293,desert/vegetation,0.5906,6.199186992
930435,cathedral/indoor,0.6157,6.155080214
897822,staircase,0.9087,6.075
203160,batters_box,0.944,5.465256798
752627,igloo,0.9708,3.388625592
478905,beauty_salon,0.9206,6.418269231
881503,burial_chamber,0.5292,5.858267717
253075,hayfield,0.5184,5.626865672
364781,volcano,0.7342,4.165876777
488303,stage/indoor,0.9931,5.530054645
780402,driveway,0.7218,4.005235602
371065,raft,0.99,5.960629921
23292,bow_window/outdoor,0.8468,2.912037037
95280,driveway,0.5076,4.563559322
945789,highway,0.8338,5.764227642
238498,fire_escape,0.6094,5.080213904
518612,planetarium/outdoor,0.7838,6.328282828
300648,ice_floe,0.5872,5.412017167
83859,ticket_booth,0.8856,4.765853659
878290,batters_box,0.9676,4.926666667
65815,desert/sand,0.977,7.441489362
196208,subway_station/platform,0.9154,6.821138211
858097,staircase,0.9941,4.168421053
664253,cathedral/indoor,0.5968,5.72027972
373748,heliport,0.9656,5.754032258
900888,playground,0.5805,4.829268293
58205,jacuzzi/indoor,0.5198,6.301136364
662818,cathedral/indoor,0.7517,5.596153846
20695,wine_cellar/bottle_storage,0.876,5.246696035
64547,art_school,0.7358,5.188340807
911916,dentists_office,0.9957,5.974789916
852548,game_room,0.7491,5.47706422
335234,gift_shop,0.6567,6.185185185
815811,garage/indoor,0.5004,5.31372549
665000,engine_room,0.6677,5.330708661
758322,home_office,0.5698,5.912280702
129463,childs_room,0.8868,4.993630573
846308,igloo,0.5198,4.9140625
911584,car_interior/frontseat,0.547,5.612403101
627147,ruin,0.7528,5.622857143
922312,river,0.653,6.032786885
714909,marsh,0.987,5.167567568
134492,wind_farm,0.8177,6.397694524
237377,planetarium/outdoor,0.6511,5.405660377
38732,desert/sand,0.9895,5.424107143
762602,elevator/door,0.5328,3.467741935
934362,moat/water,0.537,5.192090395
803321,car_interior/frontseat,0.6817,4.886178862
682125,raft,0.9044,4.463687151
938027,hot_spring,0.9561,5.858156028
66174,fire_escape,0.6958,4.335766423
722154,raft,0.7289,4.642487047
943745,chemistry_lab,0.5942,5.409395973
199936,ice_floe,0.7391,4.771929825
6988,bar,0.7403,5.460063898
99916,tree_house,0.8575,5.098245614
426595,canal/urban,0.8654,6.381818182
356737,tower,0.5258,4.274611399
236023,skatepark,0.9907,5.015151515
252065,canal/urban,0.6499,4.987903226
33230,desert/vegetation,0.8453,6.063636364
61696,jacuzzi/indoor,0.5117,6.630573248
628885,home_office,0.579,3.723880597
449473,music_store,0.5081,6.284482759
637006,driveway,0.9366,4.707423581
29001,fairway,0.6225,4.567839196
447957,playroom,0.5735,5.424157303
916339,skatepark,0.9999,5.434782609
80621,baseball_field,0.6088,5.060200669
431108,dentists_office,0.9493,5.771812081
889853,doorway/outdoor,0.6596,5.427027027
269518,bathroom,0.9688,5.625550661
607162,mansion,0.8645,5.595092025
132669,ski_slope,0.9436,6.038277512
120714,office_building,0.7206,5.59202454
953633,shower,0.5629,5.026315789
776376,podium/outdoor,0.524,5.019704433
98749,diner/indoor,0.6565,4.158450704
724149,corn_field,0.9992,5.634146341
88258,childs_room,0.9309,4.380952381
909465,bathroom,0.9895,5.561904762
530801,boat_deck,0.6978,5.985714286
380783,car_interior/frontseat,0.7194,4.917355372
112384,planetarium/outdoor,0.7385,4.279850746
781125,railroad_track,0.9587,4.80952381
495837,cliff,0.6518,5.762886598
31834,hospital_room,0.5261,5.838709677
514818,staircase,0.5179,4.321266968
67200,control_tower/outdoor,0.9725,6.184115523
272877,pantry,0.8032,4.813397129
927626,street,0.7544,6.364864865
696573,railroad_track,0.9193,5.290123457
915636,castle,0.6187,6.35971223
6642,oilrig,0.5208,4.895910781
415537,train_railway,0.5686,6.080188679
923722,mountain,0.7334,5.274647887
400917,marsh,0.8219,6.159021407
43686,music_store,0.7706,5.628571429
591653,car_interior/frontseat,0.5786,6.196581197
822596,martial_arts_gym,0.5876,6.587719298
725720,planetarium/outdoor,0.9983,5.045454545
550494,cockpit,0.5045,5.133928571
858126,shopfront,0.8939,5.213903743
506005,labyrinth/outdoor,0.605,4.083682008
344273,playroom,0.5752,5.378378378
176483,planetarium/outdoor,0.8286,5.780487805
871528,waiting_room,0.7918,5.706081081
729637,playground,0.9905,5.497206704
696229,valley,0.8494,5.337209302
172559,plaza,0.6084,5.582172702
820214,physics_laboratory,0.5503,5.865921788
74407,oilrig,0.8201,5.766666667
39407,burial_chamber,0.8028,4.413636364
26026,raft,0.6977,5.521551724
562955,coffee_shop,0.7036,5.360544218
43363,attic,0.6822,3.970338983
